name,tempmax,tempmin,temp,precip,precipcover,windspeedmean,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunelevation
"Honolulu, HI",31.1,24.3,27.1,0,0,16.4,1014.7,41.8,16,300.7,25.9,10,10,76.1
"Honolulu, HI",30.3,24.2,27,0,0,12.4,1015.8,41.5,16,287.3,24.9,10,10,75.7
"Honolulu, HI",31,22.9,26.7,0.088,8.33,16.7,1016.6,37.1,16,283.1,24.5,10,10,75.4
"Honolulu, HI",30.4,24.2,27.1,0,0,17.4,1015.9,42.6,16,256,22.2,9,10,75
"Honolulu, HI",30.9,23.4,26.8,0.812,8.33,17,1015,59.1,16,263,22.6,10,10,74.7
"Honolulu, HI",31.1,24.3,26.9,0.336,8.33,13.2,1016,84.6,15.5,144,12.4,5,10,74.3
"Honolulu, HI",31.3,24.4,27.6,0.701,8.33,15,1016.5,45.7,16,257.9,22.2,10,10,73.9
"Honolulu, HI",31.2,24.3,27.4,0,0,18.2,1016.1,49.5,16,207.2,17.8,8,10,73.6
"Honolulu, HI",31.3,25.6,28.1,0,0,21.1,1015.5,52.7,16,205,17.8,9,10,73.3
"Honolulu, HI",31.2,26,28,0,0,21.2,1015.9,39.3,16,227.7,19.7,8,10,73
"Honolulu, HI",30.8,23.5,27,0.759,16.67,15.5,1015,39.6,16,170.1,14.7,7,10,72.6
"Honolulu, HI",29.6,23.3,26,2.031,29.17,13.5,1012.9,80.3,15.3,137,11.6,5,10,72.3
"Honolulu, HI",31.1,24.3,27,1.21,8.33,12,1012.8,48.5,16,268.1,23.2,10,10,72
"Honolulu, HI",30.1,23.3,26.5,0,0,11,1015.7,48.5,16,252.1,21.8,10,10,71.7
"Honolulu, HI",30.9,23.2,26.8,0.044,4.17,12.8,1017.9,42.6,15.9,274.6,23.7,10,10,71.4
"Honolulu, HI",30.8,24.4,27.4,0.286,12.5,16.3,1016.5,49.2,15.9,265.3,22.8,9,10,71
"Honolulu, HI",31.3,25.3,27.6,0.455,20.83,13.7,1015,43.5,15.9,296.7,25.6,10,10,70.7
"Honolulu, HI",30.1,23.7,26.7,0,0,8.8,1015.5,52.9,16,197.5,17.2,9,10,70.4
"Honolulu, HI",29.3,23.6,26.2,1.17,8.33,8.2,1015.8,53.5,15.5,185.8,16.3,8,10,70
"Honolulu, HI",31.3,23.3,27.1,0,0,13.2,1015.9,59.6,16,269.8,23.3,10,10,69.7
"Honolulu, HI",30.7,23.9,27.1,0.246,12.5,15.4,1015.5,56.7,15.8,175.2,15.1,6,10,69.4
"Honolulu, HI",30.2,25.2,27.2,0.09,8.33,20.8,1015,45.5,16,167,14.5,6,10,69
"Honolulu, HI",31.3,25.4,27.7,0,0,19.3,1015.2,42.9,16,176,15.2,6,10,68.7
"Honolulu, HI",31.6,24.4,27.5,0,0,14.8,1014.3,35.9,16,259,22.2,10,10,68.3
"Honolulu, HI",30.6,23.6,27.1,0,0,13,1012.9,45.8,16,284.8,24.5,10,10,68
"Honolulu, HI",30.5,22.8,26.7,2.996,16.67,10.6,1013.6,67.4,15.8,282.8,24.3,10,10,67.6
"Honolulu, HI",30.8,24.4,27.2,0.032,4.17,12.4,1014.5,69.8,16,263.9,22.7,10,10,67.2
"Honolulu, HI",29.4,24,26.5,4.476,16.67,9.3,1015.8,55.2,15.5,205.2,17.8,9,10,66.9
"Honolulu, HI",30.6,23,26.6,0,0,13.6,1016.5,39.4,15.9,266.8,22.9,9,10,66.5
"Honolulu, HI",31.1,24,27.3,0,0,15.4,1016.3,32.8,15.8,257.4,22.2,10,10,66.2
"Honolulu, HI",31.2,24.8,27.5,0,0,13.7,1016.7,26.8,16,283.8,24.5,9,10,65.8
"Honolulu, HI",31.1,24.3,27.5,0,0,16.3,1016.9,33.5,16,197,17,8,10,65.4
"Honolulu, HI",31.5,23.5,27.5,0,0,13.5,1015.8,34.5,16,230.4,20.1,9,10,65.1
"Honolulu, HI",30.7,24.2,27.3,0.059,8.33,11.3,1013.8,41.1,16,254.4,22,9,30,64.7
"Honolulu, HI",27.9,23.6,25.6,0.962,16.67,11.2,1013.7,67.6,15.9,97.4,8.4,4,30,64.4
"Honolulu, HI",30.1,23.3,26.6,0,0,14.4,1014.9,35.8,16,270.7,23.5,9,10,64
"Honolulu, HI",29.8,23.9,26.6,1.802,12.5,13.1,1015.6,58.4,15.7,250,21.7,9,10,63.6
"Honolulu, HI",30.8,23.4,26.5,0.037,4.17,9.8,1014.4,46.7,16,247.5,21.4,9,10,63.3
"Honolulu, HI",29.6,23.7,26.6,0,0,11.8,1013.9,57.5,16,223.3,19.3,8,10,62.9
"Honolulu, HI",30.6,23.3,26.7,0,0,9.2,1014.1,55.1,16,201.7,17.5,9,10,62.5
"Honolulu, HI",30.4,22.1,26.4,0,0,8.6,1014.1,43,16,152.3,13,7,10,62.2
"Honolulu, HI",28.9,24.1,26.5,0,0,8.4,1013.1,56,16,239.3,20.5,8,10,61.8
"Honolulu, HI",29.9,23.1,26.7,0.263,4.17,8.6,1013.5,49.7,16,118.8,10.2,5,10,61.4
"Honolulu, HI",29.7,24.9,27,0.186,20.83,6,1015.1,79.2,15.6,101.3,8.6,5,10,61.1
"Honolulu, HI",29.4,24.9,27,0.032,4.17,6.9,1014,82.6,15.7,121.6,10.4,6,30,60.7
"Honolulu, HI",30.8,24.2,27.1,0.369,12.5,8,1014.8,60.6,15.9,168.5,14.7,7,30,60.4
"Honolulu, HI",30,23.1,26.5,0.103,8.33,8.4,1016.8,54.8,15.9,158.5,13.7,8,10,60
"Honolulu, HI",30.6,23.5,26.5,0.415,12.5,13.7,1017.2,54.1,16,248.7,21.4,10,10,59.6
"Honolulu, HI",30.7,23.5,26.9,0,0,13.8,1016.6,61.9,15.9,237.9,20.5,8,10,59.3
"Honolulu, HI",31.3,22.5,26.2,0,0,10.2,1016,39.8,15.8,273.5,23.6,9,10,58.9
"Honolulu, HI",29.4,20.9,25.6,0,0,10.6,1015.2,38,16,238,20.5,10,10,58.6
"Honolulu, HI",28.8,21,24,2.158,25,10.1,1014,61.8,15,131,11.2,5,10,58.2
"Honolulu, HI",28.6,21.6,24.9,13.495,8.33,11.8,1013.1,67.7,16,178,15.3,8,10,57.9
"Honolulu, HI",29.4,23.1,26.4,0,0,10.1,1015.2,50.6,16,251,21.8,9,30,57.5
"Honolulu, HI",31.6,24.9,27.6,0.22,8.33,14.9,1016.3,57.4,15.7,195,17.1,9,30,57.2
"Honolulu, HI",31.1,24.7,27.3,0.3,8.33,19.3,1015.9,45.3,16,128.7,11,7,10,56.8
"Honolulu, HI",31.2,23.7,27.1,0.262,8.33,19.2,1016.5,48.2,15.8,91.8,8.1,5,10,56.5
"Honolulu, HI",30.7,25.4,27.7,0,0,20.3,1018.3,32.4,15.9,146.5,12.6,6,30,56.2
"Honolulu, HI",30.1,24.8,26.5,2.184,16.67,13.9,1018.4,70.3,15.8,188.4,16.2,9,10,55.8
"Honolulu, HI",30,24.2,26.6,0,0,14.2,1015.1,42.1,16,178.6,15.5,7,30,55.5
"Honolulu, HI",30.5,23.7,26,0.3,8.33,11.5,1014.3,45.6,16,160.3,13.8,7,30,55.2
"Honolulu, HI",30.7,23.3,26.8,0,0,16.7,1016.2,33.1,16,189.5,16.3,7,30,54.8
"Honolulu, HI",30.7,23.7,26.9,0,0,15,1016.9,33.3,16,231.5,19.9,9,30,54.5
"Honolulu, HI",31.1,24.2,27.2,0,0,18.7,1016.1,32.6,16,234.5,20.3,9,30,54.2
"Honolulu, HI",30.2,24.2,27,0,0,16.7,1015.9,30.1,16,238.9,20.6,9,30,53.9
"Honolulu, HI",30,23.2,26.5,0.701,8.33,13.7,1017.4,44.5,16,173.3,15.1,7,30,53.6
"Honolulu, HI",30.6,23.7,26.6,0,0,12.7,1019,51,16,169.3,14.4,6,60,53.3
"Honolulu, HI",30.9,23.8,27.1,0.062,4.17,13.2,1018.5,61.6,15.9,157,13.5,7,60,52.9
"Honolulu, HI",30.7,25.5,27.4,0.037,4.17,18.6,1018.1,77.3,16,114.5,10,5,30,52.6
"Honolulu, HI",30.6,23.3,27,0,0,18.3,1017.2,51,16,152,13.2,7,10,52.3
"Honolulu, HI",30,24.7,27.4,0,0,20.5,1018,43.7,16,124.4,10.7,8,10,52.1
"Honolulu, HI",28.4,20.8,26,0.049,4.17,22.2,1019.3,50.5,16,220.1,18.8,9,10,51.8
"Honolulu, HI",31.8,23.9,26.1,0.032,4.17,19.1,1019.2,29.2,16,142.5,12.1,6,10,51.5
"Honolulu, HI",28.1,21.2,24.8,0.117,8.33,12.2,1018.8,47.9,16,159.2,13.9,6,30,51.2
"Honolulu, HI",28.4,23.1,25.3,0,0,14.6,1017.4,54.3,16,171.6,14.9,8,10,50.9
"Honolulu, HI",28.4,23,25.1,0.3,8.33,13.8,1015.4,65.9,16,139.1,12.1,7,10,50.7
"Honolulu, HI",29.4,21.3,25.4,0.263,4.17,14.1,1016.1,45,16,147.3,12.6,7,10,50.4
"Honolulu, HI",29.4,21.7,25.6,0,0,14.5,1017,41.6,16,221.1,19.3,9,10,50.1
"Honolulu, HI",28.4,22,24.9,0,0,12.4,1016.2,31,16,203.5,17.5,9,10,49.9
"Honolulu, HI",29.1,19.4,24.6,0,0,13.4,1016.8,34.7,16,230.1,19.9,8,10,49.6
"Honolulu, HI",29.2,21.7,25.5,0,0,8.8,1017.2,39,16,172,14.8,7,30,49.4
"Honolulu, HI",30.1,22.3,26,0.976,16.67,13.1,1017.8,43.5,15.9,194,16.6,7,30,49.1
"Honolulu, HI",29.4,24.1,26.4,0,0,14.9,1018.2,35.4,16,190.8,16.5,9,30,48.9
"Honolulu, HI",29.9,24.2,26.5,0,0,20.2,1019.5,37,16,155,13.4,7,30,48.7
"Honolulu, HI",28.9,24.9,26.4,0,0,28.4,1019.7,36.7,16,133.4,11.5,5,10,48.4
"Honolulu, HI",28.7,23.8,25.9,0,0,21.3,1019.3,34.9,16,171,14.7,8,10,48.2
"Honolulu, HI",28.3,22.6,25.1,0,0,12.6,1017.7,60.6,16,122,10.5,5,10,48
"Honolulu, HI",25.1,21.1,23.1,0.263,4.17,18.9,1017.7,62.6,16,147.8,12.8,8,10,47.8
"Honolulu, HI",27.2,22,23.8,0,0,19.2,1016.8,28.6,16,187,16.3,7,10,47.6
"Honolulu, HI",27.2,18.6,22.8,0.526,8.33,10.7,1015.4,62.3,16,195.6,16.8,8,10,47.4
"Honolulu, HI",27.9,18.8,23.8,0,0,9,1015.4,55.5,16,160.6,13.9,8,10,47.2
"Honolulu, HI",24.4,22.2,23.8,1.076,12.5,7.2,1015.9,81.9,15.6,67.4,5.8,3,10,47
"Honolulu, HI",28.2,21,24.6,0.044,4.17,6.7,1014.7,47.8,16,157.8,13.6,7,10,46.9
"Honolulu, HI",29.7,21.9,25.1,0.046,4.17,7.4,1014.2,49.5,16,199,17.2,8,10,46.7
"Honolulu, HI",28.5,21.3,24.4,0,0,11.2,1014.1,43.1,16,198.7,17.1,8,10,46.5
"Honolulu, HI",29.2,19.7,23.9,0.563,12.5,12.5,1014.1,51.9,16,183.7,16,7,10,46.4
"Honolulu, HI",29.4,22.8,25.2,0.263,4.17,13.4,1015,63.6,15.7,213,18.5,8,10,46.2
"Honolulu, HI",28.2,20.6,24,2.398,12.5,8.8,1015.1,50.8,16,107.6,9.4,5,10,46.1
"Honolulu, HI",27.9,20.7,24.3,0,0,8.8,1012.7,44.9,16,166.7,14.4,7,10,45.9
"Honolulu, HI",28.9,22.2,25.3,0.044,4.17,11.6,1014.1,69.8,16,127.4,11.2,6,10,45.8
"Honolulu, HI",28.3,24.9,26.1,0.117,8.33,25.1,1017.4,66.9,15.9,93.2,7.9,5,10,45.7
"Honolulu, HI",28.5,24.4,26,0,0,27.5,1020.4,68.6,15.9,86.5,7.5,4,10,45.6
"Honolulu, HI",28.5,23.8,25.5,0,0,31.6,1019.8,46.8,16,185,16,8,10,45.4
"Honolulu, HI",28.4,23.6,25.3,0,0,26.9,1017.9,51.1,16,196.8,17.1,8,10,45.3
"Honolulu, HI",28.4,23.1,25.2,0,0,23.4,1017.4,67,15.8,153,13.3,8,10,45.3
"Honolulu, HI",27.3,23.2,25,0.264,8.33,21.8,1016.4,55.5,16,138.9,12,8,10,45.2
"Honolulu, HI",28.2,23,25.2,0.073,4.17,20.5,1014.3,41.4,16,127.6,11,5,10,45.1
"Honolulu, HI",28.1,21.6,25,0,0,14.3,1011.9,39.9,16,129.4,11.2,6,10,45
"Honolulu, HI",27.1,18.5,23.5,1.168,12.5,7,1010.7,42.1,15.8,199.8,17.3,7,10,44.9
"Honolulu, HI",26.8,20.1,23.2,11.911,20.83,7.4,1012.2,84.4,15.3,145.9,12.7,7,10,44.9
"Honolulu, HI",26.8,19.9,23.5,0,0,6.6,1013.1,36.4,16,193.7,16.6,7,10,44.8
"Honolulu, HI",24.5,20,22.4,34.428,62.5,15.5,1008,90.8,14.3,34.3,3,2,30,44.8
"Honolulu, HI",23.9,19.5,21.8,2.853,41.67,23.6,1001.2,71.5,14.8,62.1,5.2,3,30,44.7
"Honolulu, HI",26.2,19.2,22.9,1.657,20.83,23.9,1006.1,60.8,15.4,122.9,10.7,6,10,44.7
"Honolulu, HI",26.4,18.3,22.5,0,0,10,1012.7,43.7,16,141.3,12.2,6,10,44.7
"Honolulu, HI",26.5,18.4,22.8,0.263,4.17,9.1,1014.5,38.9,16,151.3,13,6,10,44.7
"Honolulu, HI",25.8,18.4,22.9,0,0,7.9,1014.5,42.5,16,128.5,11,4,10,44.7
"Honolulu, HI",26.4,21.5,24,0,0,9,1015.4,54.1,16,131.8,11.4,5,10,44.8
"Honolulu, HI",26.4,20.9,23.6,0,0,4.6,1017.8,54,16,165.1,14.2,7,10,44.8
"Honolulu, HI",26.8,20.1,23.5,0,0,7.6,1018.9,28.6,16,143.1,12.4,8,10,44.9
"Honolulu, HI",28.3,20.6,24.4,0,0,15,1019.1,34.3,16,173.7,15,7,10,44.9
"Honolulu, HI",26.9,20.6,23.5,0,0,7.4,1017.3,62.7,16,116.5,9.9,5,10,45
"Honolulu, HI",26.3,17.8,22.4,0,0,6.4,1016.4,54.8,16,136.9,11.8,8,10,45.1
"Honolulu, HI",27.4,19.1,23.1,0,0,11.5,1017.6,58.9,16,147.9,12.8,6,10,45.2
"Honolulu, HI",27.2,17.9,22.7,0,0,7.7,1018,33.8,15.9,124.6,10.7,5,10,45.2
"Miami, FL",27.2,21,23.9,0,0,12.1,1018.6,34,15,224,8.9,5,,40.9
"Miami, FL",28,21.8,24.3,0,0,12.9,1018,32.7,16,322.1,12.6,6,,41
"Miami, FL",26.7,18.4,21.8,0.033,4.17,11.9,1018.8,36.6,16,172.5,6.8,4,,41.1
"Miami, FL",24.8,16.5,20.7,0,0,11.4,1019.9,68.7,16,217.7,8.6,5,,41.2
"Miami, FL",26.2,20.1,22.7,1.921,8.33,9.2,1016,52.1,15.9,138.8,5.5,4,,41.3
"Miami, FL",26.4,16.8,21.2,0,0,6.7,1016.6,28.2,16,276.7,11.9,6,,41.4
"Miami, FL",27.9,21.2,23.9,0,0,8,1019.2,64.2,16,133.4,5.8,3,,41.5
"Miami, FL",26,22.5,24,1.838,20.83,18,1024.7,68,15.9,148.6,5.9,3,,41.6
"Miami, FL",25.6,22.1,23.6,7.111,50,20.4,1025.1,90.2,15.6,132.1,5.2,3,,41.7
"Miami, FL",26.9,21.4,23.8,0.205,4.17,7.3,1021.6,63.7,15.8,166.3,9.5,6,30,41.9
"Miami, FL",23.9,18,20.6,13.506,25,14.2,1022.1,66.6,15.4,96.3,8.2,5,30,42
"Miami, FL",23.9,19,21.7,6.417,12.5,17.1,1020.1,80.8,15.5,89.1,7.7,7,30,42.2
"Miami, FL",25,17.6,20.9,0.191,4.17,10,1014.8,53.9,16,117,10.1,6,10,42.3
"Miami, FL",21.7,14.2,17.7,0,0,10.1,1015.2,9.8,16,128.5,11,6,10,42.5
"Miami, FL",23.7,11.2,18,0,0,6.5,1017.1,9.1,16,140.8,12.1,6,10,42.7
"Miami, FL",25,17.9,20.8,4.537,16.67,18.6,1012.2,61.4,14.9,39.1,3.2,3,30,42.9
"Miami, FL",23.1,15.1,18.7,0.674,4.17,14.2,1015.2,27.1,16,145.6,12.6,6,10,43.1
"Miami, FL",20.6,11.9,15.9,0,0,7.7,1021.1,13,16,156.8,13.5,6,10,43.3
"Miami, FL",23.5,13.4,18.6,0,0,8,1021.8,68,16,120.1,10.6,7,10,43.5
"Miami, FL",27.1,17.6,22,49.188,33.33,8.7,1019,85.2,14.6,75.9,6.5,4,30,43.7
"Miami, FL",27.2,21,23.5,21.249,33.33,6.9,1017.5,73,15,131,11.3,6,30,44
"Miami, FL",25.5,18.1,21.7,0.136,4.17,8.8,1018.3,79.9,14.1,89.5,7.8,6,30,44.2
"Miami, FL",17.8,10.3,15.1,0.508,12.5,15.1,1017.5,94.3,15.7,85.7,7.6,5,10,44.4
"Miami, FL",17.9,7.6,12.1,0,0,10.3,1016.7,19,16,156.7,13.5,7,10,44.7
"Miami, FL",22.6,10.5,17.1,0,0,7.7,1016.3,56.1,16,118.3,10.2,6,10,44.9
"Miami, FL",27.4,20.7,23.6,1.815,20.83,12.2,1015.7,79.7,15.6,102.3,9,7,30,45.2
"Miami, FL",26.6,19.2,22.3,1.779,4.17,8.2,1017.1,81.7,14.2,75.2,6.4,4,30,45.5
"Miami, FL",23.3,17.1,19.7,0,0,12.1,1015.2,81.5,12.5,114.5,9.9,6,10,45.7
"Miami, FL",18.8,8.5,13.6,0,0,23,1018.8,48.4,16,143.4,12.4,7,10,46
"Miami, FL",16.3,5.3,10.5,0,0,14.1,1023.8,8.6,16,169.5,14.7,7,10,46.3
"Miami, FL",20.9,9.3,14.9,0,0,10.5,1022.7,17.7,16,144.6,12.4,8,10,46.5
"Miami, FL",23.4,13.4,19.1,0,0,16.5,1021.1,61.2,16,128.9,11.2,6,10,46.8
"Miami, FL",25.2,19.9,22.4,0,0,23.5,1020,31,16,145.9,12.5,7,10,47.1
"Miami, FL",26,21,23.4,0,0,20.7,1020.6,35.2,16,141.4,12.2,7,10,47.4
"Miami, FL",27.1,21.5,23.8,0,0,15.2,1021.3,45.5,16,144.7,12.6,7,30,47.7
"Miami, FL",26.7,18.8,23,0,0,6.7,1020.4,51.6,16,148.2,12.8,7,30,48
"Miami, FL",26.2,19.2,22.7,0.584,8.33,7.9,1019.4,72.2,15.8,153.7,13.5,7,30,48.3
"Miami, FL",27.6,18.5,22.7,0,0,8.1,1018.7,45.4,13.6,174.6,15,7,30,48.6
"Miami, FL",27.2,19.3,22.1,2.276,20.83,8.4,1016.8,76.6,14.2,108.9,9.5,6,30,49
"Miami, FL",19.2,16.9,17.8,5.503,25,10.3,1016.2,84.5,15.1,35.8,3.1,2,10,49.3
"Miami, FL",25.5,14.1,19.8,0,0,10.7,1017.3,17.1,16,175.4,15.1,7,10,49.6
"Miami, FL",26.4,17.2,21.9,0.859,12.5,7.6,1017.2,55.3,16,121.2,10.6,6,30,49.9
"Miami, FL",27.6,19.5,23.4,0.191,4.17,9,1017.9,43.7,16,148.2,13,8,60,50.2
"Miami, FL",23.2,16.7,21.1,19.205,29.17,9.8,1017.1,70.1,14.1,64.8,5.6,3,60,50.6
"Miami, FL",21.9,12.8,16.6,0,0,17.4,1023.4,13.7,16,190.2,16.5,8,10,50.9
"Miami, FL",23.8,14,19.6,0,0,19.6,1026.5,74.9,16,107.7,9.3,5,10,51.3
"Miami, FL",25.8,21.5,23.1,0.69,29.17,24.4,1025.8,87.8,15.8,98.5,8.6,5,10,51.6
"Miami, FL",26.8,22.6,24.4,0.304,16.67,21.6,1022.2,83.6,15.8,163,14.1,7,30,51.9
"Miami, FL",28.5,21.3,25.1,0,0,11.7,1019.4,51.3,16,177.6,15.4,7,30,52.3
"Miami, FL",29.4,21.8,24.1,6.912,16.67,8.7,1020.6,70.5,14.7,172,14.9,7,30,52.6
"Miami, FL",25.3,20.7,23,0,0,15.6,1023,78.5,16,134.1,11.6,7,10,53
"Miami, FL",26.1,20.9,23.3,0,0,11.6,1023.3,53.5,16,150.8,12.9,6,10,53.3
"Miami, FL",27.7,21.3,24.4,0,0,18.5,1023.2,65.8,16,136.7,11.8,7,30,53.7
"Miami, FL",27.3,22.2,24.4,0,0,16.6,1023,41.4,16,163.6,14.2,8,10,54
"Miami, FL",27.8,21,24.2,0,0,14,1022.3,40.2,16,191.7,16.6,8,10,54.4
"Miami, FL",27.6,21.1,24.2,0,0,14,1023.3,45.5,16,156.7,13.6,8,10,54.8
"Miami, FL",27.2,21.8,24.4,0,0,13.8,1022.9,43.8,16,156.1,13.4,7,10,55.1
"Miami, FL",28.3,21.5,24.5,4.027,25,11.2,1019.8,56,15.8,154.7,13.4,7,10,55.5
"Miami, FL",28.5,21.8,24.2,2.758,12.5,9.9,1016.5,65.4,15.9,166.2,14.4,8,30,55.8
"Miami, FL",27.2,18.8,22.1,0,0,12,1016.4,62.6,14.7,157.3,13.5,7,10,56.2
"Miami, FL",25,20.1,22.2,0.318,4.17,9.3,1018.8,84.8,16,107.4,9.1,5,10,56.6
"Miami, FL",26.6,19.9,23.5,1.144,12.5,11.4,1020.4,54.3,15.7,143.6,12.2,7,10,56.9
"Miami, FL",27.2,20.1,23.8,0,0,15.7,1022.4,42.4,16,187.1,16.2,7,10,57.3
"Miami, FL",27.3,22.9,24.7,0,0,28.2,1023.6,63.2,15.9,178,15.4,9,30,57.7
"Miami, FL",27.7,23.2,24.8,0.319,8.33,26.5,1023.6,68,15.9,122.1,10.5,5,30,58
"Miami, FL",27.8,23.7,25.1,4.098,12.5,22.6,1020.1,82.2,15.7,190.5,16.6,8,60,58.4
"Miami, FL",28.3,23.7,25.4,0,0,17.2,1017.6,58.1,16,144.4,12.5,8,60,58.8
"Miami, FL",29,23.6,25.8,0,0,17.3,1016.1,32.2,16,207.2,17.8,8,60,59.1
"Miami, FL",28.3,23.8,25.8,2.147,16.67,13.6,1016.3,52.2,15.9,140.3,12.1,7,100,59.5
"Miami, FL",29.5,23.1,26,0.566,4.17,14,1015.9,32.1,15.5,182.3,15.8,8,75,59.9
"Miami, FL",31.2,16.6,24.5,0.731,4.17,22.9,1014.7,62.6,16,176.1,15.3,7,75,60.2
"Miami, FL",22.9,10.7,17.6,0,0,19.8,1023.3,41.8,16,221.5,18.2,9,10,60.6
"Miami, FL",24.1,18.9,21.4,2.924,16.67,17.3,1024.3,67.5,14.9,65.6,5.5,4,10,61
"Miami, FL",25.8,21.7,23.4,16.735,58.33,16.3,1020.5,87.4,15,70.2,6.1,4,60,61.4
"Miami, FL",28.8,22,25,0.643,12.5,13.1,1017,56.1,15.7,187.8,16.1,8,75,61.8
"Miami, FL",28,22.7,25.1,0,0,9.2,1016.7,44.6,15,146.8,12.7,7,100,62.2
"Miami, FL",29.5,20.7,25.1,0,0,11.4,1018,26.8,15.3,228.9,19.7,9,75,62.6
"Miami, FL",29.2,23.3,26.1,0,0,13.8,1018.9,31.1,16,178.8,15.5,8,75,63
"Miami, FL",29.4,21.9,25.5,1.779,4.17,9.8,1019.5,54.2,15.9,208.6,18,9,75,63.4
"Miami, FL",26.1,22.2,24,0,0,19.3,1020.7,49.2,16,230,19.9,9,30,63.8
"Miami, FL",27,22.1,24.4,0,0,23,1018.4,58.2,16,183,15.8,10,10,64.2
"Miami, FL",29.1,24.7,26.5,0,0,21.6,1016.1,63.2,16,183.1,15.8,6,75,64.6
"Miami, FL",30.4,25.6,27.4,0,0,19.6,1014.9,57.3,16,219.6,18.9,9,75,65
"Miami, FL",26.1,19.9,23.1,13.332,20.83,11.6,1015.1,75,15.6,110.5,9.4,4,75,65.4
"Miami, FL",26.1,16.6,21.1,0,0,11,1016.2,1.4,16,228.3,19.8,9,10,65.8
"Miami, FL",27.2,16.3,21.5,0,0,15.3,1018.5,0,16,249.7,21.4,8,10,66.2
"Miami, FL",27.9,16.8,22.5,0,0,8.9,1020.7,14.4,16,241.4,20.8,8,10,66.6
"Miami, FL",29,18,23.7,0,0,11.4,1021.1,3.6,16,245.5,21.2,8,30,67
"Miami, FL",27.7,22.3,25.1,0,0,23.6,1018.4,40.3,16,246.3,21.2,9,30,67.4
"Miami, FL",28.9,24.7,26.3,0,0,25,1014.9,65.8,16,181,15.5,10,30,67.8
"Miami, FL",30.6,24.9,27.4,0,0,16.5,1015.8,66.1,16,238.4,20.5,8,75,68.1
"Miami, FL",31.1,23.1,27,0.46,8.33,13.5,1015.9,59.7,15.9,235.4,20.4,8,75,68.5
"Miami, FL",29.6,21.5,24.9,6.002,20.83,10.1,1013.6,77.6,16,157.2,13.4,9,75,68.9
"Miami, FL",27.4,23.7,25.4,0.698,12.5,12.3,1014,69.2,15.9,99.5,8.6,4,100,69.3
"Miami, FL",30.1,24.5,26.9,0,0,17.5,1013.9,45,16,181.1,15.6,8,75,69.7
"Miami, FL",31.8,25.7,28.1,0,0,17.1,1013.1,30.3,16,242.1,20.9,9,100,70.1
"Miami, FL",32.4,26.1,28.3,1.762,8.33,17.6,1012.5,56.8,16,186.1,16.2,8,100,70.5
"Miami, FL",27.2,19.7,24.4,0,0,15.1,1014.7,61.3,16,167.1,14.6,8,60,70.8
"Miami, FL",27,17.5,21.8,0,0,15.1,1017.9,35.8,16,200.3,17.1,8,10,71.2
"Miami, FL",25,13.4,19.7,0,0,15.1,1020.6,22.2,16,257.8,22.3,9,10,71.6
"Miami, FL",26.4,18.8,22.7,0,0,19.1,1021.1,57.6,16,224.2,19.4,10,10,72
"Miami, FL",27.7,22.4,24.7,0,0,22.9,1020.8,73.1,16,231.3,19.9,9,10,72.3
"Miami, FL",28,23,25.5,0,0,21.6,1018.5,59.7,16,178,15,8,30,72.7
"Miami, FL",30,23.7,26.5,0,0,18.5,1016.6,50.9,16,210,18.2,9,75,73.1
"Miami, FL",27.4,24,25.1,49.537,20.83,13.2,1016.8,72.7,14.9,87,7.5,3,75,73.4
"Miami, FL",28.5,23,25.9,0,0,16.4,1016.3,50.4,16,220.7,19,10,75,73.8
"Miami, FL",29.2,23,26.4,0,0,17.6,1015,44.5,16,234.1,20.2,10,75,74.1
"Miami, FL",30.3,24,26.6,0.841,16.67,11.4,1013.4,60.5,16,243.6,21,9,100,74.5
"Miami, FL",30.7,22.4,25.8,0,0,15.1,1016,25.2,16,231.4,20.1,9,75,74.8
"Miami, FL",27.6,23.7,25.2,0.077,4.17,21.9,1020.7,64.4,15.9,202.2,17.6,10,60,75.2
"Miami, FL",28.2,22.9,24.9,1.017,12.5,24.3,1022.5,59.9,16,184.8,16,9,30,75.5
"Miami, FL",28,22.4,25.1,3.081,16.67,26,1021.9,83.8,15.7,166.3,14.4,9,60,75.8
"Miami, FL",28.2,23.5,25.3,0.033,4.17,24.1,1020.3,72.7,16,245.5,21.3,10,60,76.2
"Miami, FL",28.6,22.7,25.7,0,0,23,1019,56.9,16,238.1,20.5,10,60,76.5
"Miami, FL",28.5,23.7,25.9,0,0,20.3,1019,46.7,16,233.6,20.3,9,60,76.8
"Miami, FL",28.8,22.9,25.7,0.282,8.33,15.6,1019.4,41.9,15.9,214.7,18.5,9,30,77.1
"Miami, FL",29.2,22.3,25.5,0,0,10.3,1017.7,51.7,16,231.6,20,9,30,77.4
"Miami, FL",30.7,23.2,25.3,5.013,12.5,9.4,1016.3,59.5,15.7,197.3,17.1,8,30,77.8
"Miami, FL",28.5,22.4,24.4,7.681,33.33,9.6,1016.5,78.3,15.6,212.5,18.4,10,60,78.1
"Miami, FL",28.4,21.5,24.8,26.616,41.67,12.2,1016.3,70.3,15.5,162.1,14.1,10,60,78.4
"Miami, FL",28.8,22.2,25.3,3.941,12.5,14.3,1017.4,51.2,16,197.3,17.2,10,60,78.6
